"","genes","pathway","pv","bh"
"434","LH92419953","PathWay_11",0.155480109067847,0.850957663237105
"435","LI93715625","PathWay_20",0.477986352658015,0.994971991026945
"436","LJ36792673","PathWay_25",0.0367757079483631,0.815377730117056
"437","LK27287891","PathWay_3",0.236905983394329,0.913653832403977
"438","LK51637315","PathWay_1",0.757913044110816,0.994971991026945
"439","LK59215444","PathWay_1",0.290243511854335,0.93585771838743
"440","LK64252231","PathWay_14",0.873518100777371,0.994971991026945
"441","LM14489627","PathWay_5",0.045563210378714,0.816603823249016
"442","LM28245873","PathWay_12",0.109352145821328,0.850957663237105
"443","LM35726127","PathWay_18",0.884433503234117,0.994971991026945
"444","LM86614487","PathWay_2",0.161307209880259,0.850957663237105
"445","LN94347969","PathWay_13",0.650652736502438,0.994971991026945
"446","LP18943145","PathWay_5",0.32352209644285,0.947985434061291
"447","LP84342957","PathWay_25",0.0300554399750914,0.771128834205187
"448","LQ47836922","PathWay_6",0.366636051584905,0.978171218783146
"449","LR17794175","PathWay_15",0.631383449861991,0.994971991026945
"450","LT48654448","PathWay_2",0.651262723963321,0.994971991026945
"451","LU33874887","PathWay_17",0.761759400192344,0.994971991026945
"452","LU52748539","PathWay_10",0.717282387053938,0.994971991026945
"453","LU87242522","PathWay_22",0.500784871473814,0.994971991026945
"454","LU88527873","PathWay_7",0.342222741696126,0.947985434061291
"455","LV32381796","PathWay_22",0.371004057530286,0.979170490066576
"456","LV52313362","PathWay_25",0.572407742054246,0.994971991026945
"457","LV72276462","PathWay_7",0.290982721316306,0.93585771838743
"458","LW61892121","PathWay_17",0.8632594181515,0.994971991026945
"459","LY44259941","PathWay_11",0.494404733588536,0.994971991026945
"460","LZ61361297","PathWay_8",0.166346835544577,0.861900702303507
"461","MA42416116","PathWay_12",0.786736025528953,0.994971991026945
"462","MA43688526","PathWay_1",0.219435837415896,0.911692891966946
"463","MA51594346","PathWay_2",0.532912818528162,0.994971991026945
"464","MB83322753","PathWay_8",0.149298782603839,0.850957663237105
"465","MD35372491","PathWay_15",0.143160178053945,0.850957663237105
"466","MD64496246","PathWay_9",0.627914621859492,0.994971991026945
"467","ME83186168","PathWay_2",0.309306309024675,0.947985434061291
"468","MF26424886","PathWay_20",0.39111537596996,0.992483654846747
"469","MF72414445","PathWay_23",0.0270835450077772,0.769975558469454
"470","MG64966448","PathWay_16",0.21436226089143,0.911692891966946
"471","MG72295796","PathWay_5",0.893558464417867,0.994971991026945
"472","MJ26395743","PathWay_16",0.593378200492777,0.994971991026945
"473","MJ37465118","PathWay_1",0.710642584978457,0.994971991026945
"474","MK31593249","PathWay_24",0.685074543360161,0.994971991026945
"475","MK53644541","PathWay_8",0.114264803060632,0.850957663237105
"476","MK65294482","PathWay_13",0.969928994929767,0.994971991026945
"477","MK66592496","PathWay_4",6.20340256715403e-05,0.00591060449137131
"478","MK98456478","PathWay_6",0.0571344728354359,0.816603823249016
"479","ML23615673","PathWay_21",0.653153767420519,0.994971991026945
"480","ML44423164","PathWay_4",0.222831224994125,0.911692891966946
"481","MN18147118","PathWay_3",0.909842005879829,0.994971991026945
"482","MN28921575","PathWay_4",0.196610197418804,0.911692891966946
"483","MN93232226","PathWay_24",0.920661982684954,0.994971991026945
"484","MO94281178","PathWay_1",0.610688213778716,0.994971991026945
"485","MO95548582","PathWay_14",0.619242706223223,0.994971991026945
"486","MP36874433","PathWay_15",0.768572520265814,0.994971991026945
"487","MP56789941","PathWay_25",0.837094563047906,0.994971991026945
"488","MP67131871","PathWay_21",0.311101241510529,0.947985434061291
"489","MQ22823138","PathWay_22",0.051760516874286,0.816603823249016
"490","MQ47296273","PathWay_11",0.355979672281998,0.95951394146091
"491","MR35764266","PathWay_13",0.58222728361729,0.994971991026945
"492","MR36119582","PathWay_17",0.838873581745745,0.994971991026945
"493","MR93883371","PathWay_16",0.52878497821576,0.994971991026945
"494","MS11363879","PathWay_25",0.350569790350547,0.952762574917987
"495","MS17143724","PathWay_4",0.493809309169056,0.994971991026945
"496","MS79713727","PathWay_12",0.476358540618127,0.994971991026945
"497","MT33593778","PathWay_12",0.700385548869265,0.994971991026945
"498","MT34297546","PathWay_4",0.68364579429595,0.994971991026945
"499","MT52734955","PathWay_25",0.0919198046499992,0.850957663237105
"500","MU96657555","PathWay_14",0.833156025548716,0.994971991026945
"501","MX12538755","PathWay_17",0.124596967318949,0.850957663237105
"502","MX62664649","PathWay_7",0.879552937645222,0.994971991026945
"503","MY46366913","PathWay_2",0.103619553697386,0.850957663237105
"504","MY77711172","PathWay_20",0.975470528893086,0.994971991026945
"505","MZ75499566","PathWay_8",0.885053031085872,0.994971991026945
"506","MZ75996658","PathWay_7",0.430074649183208,0.994971991026945
"507","MZ89285182","PathWay_9",0.0596851382554821,0.816603823249016
"508","NB78691299","PathWay_20",0.0804386542179707,0.850957663237105
"509","NC53336477","PathWay_16",0.478574154814913,0.994971991026945
"510","ND22276121","PathWay_22",0.958992868037953,0.994971991026945
"511","ND71428437","PathWay_7",0.0153578510715563,0.639910461314844
"512","ND86173225","PathWay_24",0.822491760281435,0.994971991026945
"513","NF78984673","PathWay_1",0.732998473430827,0.994971991026945
"514","NF89339586","PathWay_2",0.420420709195229,0.994971991026945
"515","NF97925552","PathWay_12",0.857118796037999,0.994971991026945
"516","NG94484717","PathWay_7",0.980459281908376,0.994971991026945
"517","NH52989612","PathWay_2",0.838362084822208,0.994971991026945
"518","NH83654697","PathWay_25",0.125035498949772,0.850957663237105
"519","NH99521247","PathWay_6",0.510437991564076,0.994971991026945
"520","NI25287217","PathWay_12",0.918044161764941,0.994971991026945
"521","NI28685913","PathWay_3",0.468474985800262,0.994971991026945
"522","NI36245332","PathWay_22",0.767743565014004,0.994971991026945
"523","NI45921615","PathWay_8",0.243448618191805,0.925106494875734
"524","NJ43628347","PathWay_2",0.860728297672715,0.994971991026945
"525","NK13618417","PathWay_2",0.210721226174285,0.911692891966946
"526","NK96649243","PathWay_9",0.148794009517144,0.850957663237105
"527","NM16882629","PathWay_25",0.560281440886727,0.994971991026945
"528","NM68534896","PathWay_15",0.288640004200465,0.93585771838743
"529","NO83334817","PathWay_7",0.987126299128627,0.996472089128251
"530","NP55125913","PathWay_5",0.589600101596129,0.994971991026945
"531","NR31311954","PathWay_17",0.473360901396487,0.994971991026945
"532","NS37294149","PathWay_18",0.849825108168999,0.994971991026945
"533","NS68866332","PathWay_25",0.294424574809599,0.937657881559234
"534","NT43895575","PathWay_15",0.894691272363846,0.994971991026945
"535","NU51266529","PathWay_23",0.120244279064217,0.850957663237105
"536","NU51477292","PathWay_23",0.534366787427281,0.994971991026945
"537","NW22769116","PathWay_12",0.907667407413237,0.994971991026945
"538","NW48338787","PathWay_10",0.308590680432649,0.947985434061291
"539","NW77988284","PathWay_15",0.73824882941199,0.994971991026945
"540","NW79378745","PathWay_15",0.117437597452789,0.850957663237105
"541","NX29574761","PathWay_25",0.175517044512581,0.877585222562904
"542","NY33365521","PathWay_2",0.966593712102203,0.994971991026945
"543","NY72567976","PathWay_13",0.840491972857692,0.994971991026945
"544","NZ58646523","PathWay_6",1.2803594589954e-05,0.00256071891799079
"545","OA22698866","PathWay_21",0.837902141737033,0.994971991026945
"546","OA52656652","PathWay_25",0.6729769276026,0.994971991026945
"547","OA92125837","PathWay_21",0.933734928372201,0.994971991026945
"548","OB54765563","PathWay_8",0.217171657722718,0.911692891966946
"549","OE48653774","PathWay_25",0.452507980267578,0.994971991026945
"550","OF11332519","PathWay_22",0.890077550138232,0.994971991026945
"551","OF79564279","PathWay_18",0.509845969473362,0.994971991026945
"552","OH14882619","PathWay_18",0.382869911923379,0.98171772288046
"553","OH15115297","PathWay_9",0.851367984055532,0.994971991026945
"554","OI65523985","PathWay_25",0.299994271311964,0.938927909578501
"555","OI93457289","PathWay_3",0.964841314528604,0.994971991026945
"556","OJ32415622","PathWay_12",0.533100328238135,0.994971991026945
"557","OJ52933691","PathWay_22",0.867090351911476,0.994971991026945
"558","OJ65937146","PathWay_1",0.22595869252729,0.911692891966946
"559","OK27789956","PathWay_19",0.225263964854342,0.911692891966946
"560","OL58134913","PathWay_11",0.249778753616448,0.925106494875734
"561","ON17938739","PathWay_25",0.156902381882391,0.850957663237105
"562","ON58385465","PathWay_15",0.154680806438611,0.850957663237105
"563","OP13668119","PathWay_14",0.39502382486833,0.992483654846747
"564","OQ28518566","PathWay_6",0.923572346053348,0.994971991026945
"565","OQ66383593","PathWay_25",0.865407750664858,0.994971991026945
"566","OQ83544955","PathWay_13",0.570298267061383,0.994971991026945
"567","OQ93673966","PathWay_18",0.0906900157697772,0.850957663237105
"568","OQ97952855","PathWay_20",0.420542817199348,0.994971991026945
"569","OR37776871","PathWay_7",0.232210869916086,0.911692891966946
"570","OR48226754","PathWay_17",0.0631882753532524,0.816603823249016
"571","OS63334697","PathWay_20",0.797704134252249,0.994971991026945
"572","OT89455188","PathWay_2",0.0529550107179379,0.816603823249016
"573","OT91116945","PathWay_22",0.659690690237038,0.994971991026945
"574","OU54893476","PathWay_19",0.543353737184002,0.994971991026945
"575","OU85299977","PathWay_21",0.943841223417079,0.994971991026945
"576","OU97931641","PathWay_6",0.948892070265953,0.994971991026945
"577","OV88737197","PathWay_10",0.562369329368442,0.994971991026945
"578","OV93446371","PathWay_11",0.11348045084633,0.850957663237105
"579","OW17591511","PathWay_10",0.596627206564686,0.994971991026945
"580","OW21641531","PathWay_23",0.770342589591931,0.994971991026945
"581","OW47354553","PathWay_1",0.958402852718638,0.994971991026945
"582","OX17653798","PathWay_4",0.224404730263769,0.911692891966946
"583","OX21681596","PathWay_9",0.230569329069183,0.911692891966946
"584","OX26612897","PathWay_16",0.567732791686948,0.994971991026945
"585","OX36229494","PathWay_13",0.622797167478658,0.994971991026945
"586","OX37154374","PathWay_20",0.800197461467854,0.994971991026945
"587","OX61943827","PathWay_19",0.558857386056759,0.994971991026945
"588","OX83476814","PathWay_1",0.157914902883706,0.850957663237105
"589","OY17857232","PathWay_24",0.636066201378864,0.994971991026945
"590","OY93426582","PathWay_6",0.08735127538223,0.850957663237105
"591","PA31886438","PathWay_1",0.200068835169574,0.911692891966946
"592","PA71469328","PathWay_7",0.263837206935076,0.929004249771396
"593","PA74334689","PathWay_6",0.437798005322957,0.994971991026945
"594","PB41973791","PathWay_21",0.333068206550353,0.947985434061291
"595","PB54642993","PathWay_11",0.12859408058428,0.850957663237105
"596","PB58724916","PathWay_17",0.555718276729644,0.994971991026945
"597","PE63513512","PathWay_21",0.750872580187811,0.994971991026945
"598","PF93733875","PathWay_14",0.225922557866219,0.911692891966946
"599","PG62269252","PathWay_22",0.775354291715269,0.994971991026945
"600","PG62442874","PathWay_5",0.220504589675633,0.911692891966946
"601","PG82562793","PathWay_12",0.104070132320449,0.850957663237105
"602","PH33418322","PathWay_22",0.0574586789693803,0.816603823249016
"603","PI64655111","PathWay_15",0.331286514665004,0.947985434061291
"604","PJ96549764","PathWay_6",0.20030961387981,0.911692891966946
"605","PK75339919","PathWay_16",0.446943230514349,0.994971991026945
"606","PK75596591","PathWay_18",0.984289957561577,0.996472089128251
"607","PM13271116","PathWay_11",0.994056697096041,0.996472089128251
"608","PM16154179","PathWay_9",0.272085186111012,0.933642334137248
"609","PM31645252","PathWay_15",0.268642547807326,0.932786624330993
"610","PM49487816","PathWay_3",0.884052604679395,0.994971991026945
"611","PM88925877","PathWay_15",0.0638865672874386,0.816603823249016
"612","PN37961846","PathWay_10",0.213408179245941,0.911692891966946
"613","PQ66944293","PathWay_22",0.587673008688343,0.994971991026945
"614","PR13868631","PathWay_16",0.902560312067699,0.994971991026945
"615","PR57611389","PathWay_19",0.944966459100676,0.994971991026945
"616","PS13365472","PathWay_11",0.892915392898698,0.994971991026945
"617","PT89114624","PathWay_11",0.620585222978879,0.994971991026945
"618","PT89395525","PathWay_20",0.155555963173461,0.850957663237105
"619","PT92726535","PathWay_9",0.709857476417194,0.994971991026945
"620","PU12338527","PathWay_2",0.775741925744252,0.994971991026945
"621","PU64523963","PathWay_11",8.34212091194057e-07,0.000609221878942786
"622","PV14584511","PathWay_21",0.823874332414396,0.994971991026945
"623","PX54499377","PathWay_17",0.200355181629223,0.911692891966946
"624","PX75721296","PathWay_3",0.209991672763732,0.911692891966946
"625","PX82742429","PathWay_24",0.123691110668616,0.850957663237105
"626","PZ18936223","PathWay_13",0.0289988173935219,0.771128834205187
"627","PZ21377799","PathWay_24",4.09448522865411e-06,0.00136482840955137
"628","PZ25771533","PathWay_2",0.845906781300141,0.994971991026945
"629","PZ38998979","PathWay_23",0.397683169872584,0.992483654846747
"630","PZ53174723","PathWay_4",0.705275981003301,0.994971991026945
"631","QA65629188","PathWay_23",0.69583586636981,0.994971991026945
"632","QA74724622","PathWay_25",0.419348965189313,0.994971991026945
"633","QC49678921","PathWay_6",0.664011381861008,0.994971991026945
"634","QE48618738","PathWay_15",0.0300740245340023,0.771128834205187
"635","QF44722476","PathWay_4",0.361944088107922,0.972967978784737
"636","QF68525264","PathWay_4",0.986067386205605,0.996472089128251
"637","QG38557446","PathWay_8",0.933764573046582,0.994971991026945
"638","QG68894938","PathWay_13",0.374171384441829,0.979170490066576
"639","QH33596166","PathWay_4",0.609585960149858,0.994971991026945
"640","QH51834311","PathWay_14",0.725088573290853,0.994971991026945
"641","QH58785973","PathWay_24",0.83862490585801,0.994971991026945
"642","QJ14755351","PathWay_12",0.777638492474355,0.994971991026945
"643","QL38962341","PathWay_2",0.950615487562532,0.994971991026945
"644","QM69536511","PathWay_21",0.93740909810798,0.994971991026945
"645","QM84827189","PathWay_7",0.7922014898874,0.994971991026945
"646","QM86177863","PathWay_4",0.861670506136835,0.994971991026945
"647","QN11759914","PathWay_18",0.753299226274827,0.994971991026945
"648","QN24699857","PathWay_21",0.621339297680864,0.994971991026945
"649","QN26979537","PathWay_25",0.414151763234381,0.994971991026945
"650","QN68369969","PathWay_17",0.124745348503,0.850957663237105
"651","QO24624673","PathWay_12",0.417409236076177,0.994971991026945
"652","QO44292567","PathWay_21",0.468615918858536,0.994971991026945
"653","QO44562484","PathWay_22",0.549725592357341,0.994971991026945
"654","QO52632178","PathWay_4",0.108303182509526,0.850957663237105
"655","QS68364997","PathWay_15",0.18210248627354,0.897056582628276
"656","QS76634472","PathWay_10",0.941615271858593,0.994971991026945
"657","QS91574816","PathWay_5",0.630350462678868,0.994971991026945
"658","QU69342344","PathWay_16",0.118463577660293,0.850957663237105
"659","QV67933493","PathWay_12",0.864096307913386,0.994971991026945
"660","QV89618231","PathWay_20",0.811515983064853,0.994971991026945
"661","QW27886519","PathWay_4",0.58039169952342,0.994971991026945
"662","QW29816894","PathWay_11",0.406068237623417,0.994971991026945
"663","QW64889459","PathWay_13",0.219724529465698,0.911692891966946
"664","QX48956341","PathWay_10",0.349682455505056,0.952762574917987
"665","QX51887628","PathWay_9",0.75263039642033,0.994971991026945
"666","QX71261581","PathWay_24",0.328799612595506,0.947985434061291
"667","QX84234776","PathWay_13",0.499855217556747,0.994971991026945
"668","QY39284428","PathWay_18",0.393730121711278,0.992483654846747
"669","QY74362885","PathWay_23",0.850407222001907,0.994971991026945
"670","RA36181933","PathWay_25",0.154138674904497,0.850957663237105
"671","RC54449419","PathWay_6",0.872785290059998,0.994971991026945
"672","RD69734353","PathWay_11",0.00349992490015935,0.218745306259959
"673","RD74435457","PathWay_3",0.297541857757711,0.938927909578501
"674","RG55966529","PathWay_2",0.945546508299345,0.994971991026945
"675","RH88892216","PathWay_4",0.310509682973124,0.947985434061291
"676","RI21686494","PathWay_15",6.33780852095817e-06,0.00158445213023954
"677","RI36512515","PathWay_22",0.227244757908327,0.911692891966946
"678","RJ17889387","PathWay_4",0.90101831107128,0.994971991026945
"679","RJ61157794","PathWay_20",0.0578131636493316,0.816603823249016
"680","RK27491638","PathWay_3",0.482719663598785,0.994971991026945
"681","RL23779337","PathWay_14",0.64251438164547,0.994971991026945
"682","RM36687777","PathWay_13",0.490688367989835,0.994971991026945
"683","RM57325752","PathWay_9",0.42967318940649,0.994971991026945
"684","RM58341433","PathWay_20",0.340981382982694,0.947985434061291
"685","RM83498978","PathWay_3",0.96091635882712,0.994971991026945
"686","RM89121285","PathWay_18",0.853339416112503,0.994971991026945
"687","RM93835346","PathWay_18",0.46712553917657,0.994971991026945
"688","RN25779964","PathWay_22",0.0861575808805748,0.850957663237105
"689","RN73448756","PathWay_14",0.940526913970881,0.994971991026945
"690","RO42783184","PathWay_4",0.811723188555749,0.994971991026945
"691","RO45787993","PathWay_12",0.70441894243962,0.994971991026945
"692","RP79439456","PathWay_15",0.188910989925805,0.911692891966946
"693","RQ25357826","PathWay_22",0.860512387556578,0.994971991026945
"694","RQ28378914","PathWay_24",0.376808135550372,0.979170490066576
"695","RQ51214553","PathWay_23",0.440112485858479,0.994971991026945
"696","RS73513896","PathWay_12",0.257361536806954,0.926624239341914
"697","RS89153858","PathWay_16",0.720412959345231,0.994971991026945
"698","RT56748889","PathWay_1",0.604517145399007,0.994971991026945
"699","RU97238171","PathWay_12",0.765777576637848,0.994971991026945
"700","RV16199594","PathWay_12",0.0693170018485571,0.838198867080866
"701","RV58479318","PathWay_13",1.21844375788557e-06,0.000609221878942786
"702","RV87152832","PathWay_25",0.498947517392425,0.994971991026945
"703","RW51659876","PathWay_5",0.870818104042465,0.994971991026945
"704","RX15594943","PathWay_14",0.695643658282364,0.994971991026945
"705","RY81266391","PathWay_12",0.538023335047403,0.994971991026945
"706","RZ12167754","PathWay_17",0.468577789258506,0.994971991026945
"707","RZ21458513","PathWay_3",0.793285434362853,0.994971991026945
"708","RZ49165486","PathWay_19",0.803760692824759,0.994971991026945
"709","SA54852216","PathWay_10",0.805250181956059,0.994971991026945
"710","SA73742376","PathWay_1",0.865349109213478,0.994971991026945
"711","SB72153865","PathWay_22",0.810363620976522,0.994971991026945
"712","SB92682628","PathWay_9",0.192985927762346,0.911692891966946
"713","SD74418436","PathWay_2",0.92593763499967,0.994971991026945
"714","SD85982577","PathWay_24",0.232012745047894,0.911692891966946
"715","SE39171252","PathWay_1",0.561641137793324,0.994971991026945
"716","SF75754992","PathWay_13",0.729986324669184,0.994971991026945
"717","SF95614426","PathWay_25",0.761617348476196,0.994971991026945
"718","SG32999322","PathWay_7",0.140861698529375,0.850957663237105
"719","SG63442864","PathWay_20",0.0886596377517782,0.850957663237105
"720","SG67951791","PathWay_23",0.0641126209761565,0.816603823249016
"721","SG98745672","PathWay_18",0.863213770651654,0.994971991026945
"722","SH21768513","PathWay_7",0.276043903310917,0.93585771838743
"723","SH24971674","PathWay_18",0.801122921937284,0.994971991026945
"724","SJ38966729","PathWay_14",0.156521144490423,0.850957663237105
"725","SJ58512215","PathWay_11",0.248854447298069,0.925106494875734
"726","SJ62393698","PathWay_13",0.626728486193947,0.994971991026945
"727","SM65352814","PathWay_16",0.258528923831132,0.926624239341914
"728","SN62628599","PathWay_6",0.512654906402994,0.994971991026945
"729","SO84134232","PathWay_9",0.495111559089698,0.994971991026945
"730","SP23574732","PathWay_14",0.429486352479928,0.994971991026945
"731","SQ12228529","PathWay_3",0.502793372291308,0.994971991026945
"732","SQ96562157","PathWay_3",0.755086532836655,0.994971991026945
"733","SR34658419","PathWay_22",0.848908564835654,0.994971991026945
"734","SR82157812","PathWay_16",0.150166215782595,0.850957663237105
"735","SR86492595","PathWay_23",0.669950424705371,0.994971991026945
"736","ST48222943","PathWay_6",0.898547391242512,0.994971991026945
"737","SU64973743","PathWay_21",0.612869843655892,0.994971991026945
"738","SV69374954","PathWay_18",0.201251774729051,0.911692891966946
"739","SV81285783","PathWay_1",0.925501032595395,0.994971991026945
"740","SV81937661","PathWay_8",0.130660228408716,0.850957663237105
"741","SV96223838","PathWay_19",0.473647325587656,0.994971991026945
"742","SX18116421","PathWay_6",0.684738730980672,0.994971991026945
"743","SX77513359","PathWay_23",0.290486124652498,0.93585771838743
"744","SX97556875","PathWay_10",0.939679743248143,0.994971991026945
"745","SZ38989886","PathWay_11",0.335410666483092,0.947985434061291
"746","SZ45514355","PathWay_5",0.322737052822166,0.947985434061291
"747","TA21194312","PathWay_14",0.406040683949283,0.994971991026945
"748","TC13313571","PathWay_23",0.978637660865795,0.994971991026945
"749","TC46393963","PathWay_5",0.513966302852105,0.994971991026945
"750","TC55768286","PathWay_24",0.856514908659754,0.994971991026945
"751","TD32264457","PathWay_7",0.354903412708091,0.95919841272457
"752","TD32826121","PathWay_17",0.937697970027646,0.994971991026945
"753","TE19742435","PathWay_4",0.0386398769543859,0.815377730117056
"754","TE85969266","PathWay_12",0.800099025815691,0.994971991026945
"755","TG23676392","PathWay_19",0.963506979455623,0.994971991026945
"756","TG27834793","PathWay_15",0.872565302375614,0.994971991026945
"757","TG28521195","PathWay_23",0.232233733543215,0.911692891966946
"758","TG32451961","PathWay_12",0.0110904765122622,0.554523825613109
"759","TI19183993","PathWay_12",0.0149221929081662,0.639910461314844
"760","TI33265539","PathWay_9",0.193651240254968,0.911692891966946
"761","TI52659476","PathWay_20",0.0516305354311493,0.816603823249016
"762","TJ77324615","PathWay_18",0.150467872228631,0.850957663237105
"763","TJ97222754","PathWay_16",0.339391937512502,0.947985434061291
"764","TK31855182","PathWay_2",0.874338382756431,0.994971991026945
"765","TK41228993","PathWay_25",0.628311301026342,0.994971991026945
"766","TK62968811","PathWay_6",0.000735964438349166,0.0490642958899444
"767","TL53986741","PathWay_5",0.215668340615536,0.911692891966946
"768","TL79929219","PathWay_10",0.965299296965481,0.994971991026945
"769","TM34118781","PathWay_1",0.407704115938038,0.994971991026945
"770","TM97664833","PathWay_20",0.868351508235584,0.994971991026945
"771","TN72789941","PathWay_7",0.277709190781653,0.93585771838743
"772","TP52325331","PathWay_8",0.969349841990847,0.994971991026945
"773","TP66438734","PathWay_4",0.281035121712788,0.93585771838743
"774","TQ94462747","PathWay_1",0.550146540948991,0.994971991026945
"775","TR63357973","PathWay_17",0.577977430508873,0.994971991026945
"776","TR74941481","PathWay_22",0.103109436594498,0.850957663237105
"777","TR77186948","PathWay_7",0.307138800651903,0.947985434061291
"778","TR81546494","PathWay_8",0.0780765695977605,0.850957663237105
"779","TU42374274","PathWay_17",0.612402121682085,0.994971991026945
"780","TU77745587","PathWay_22",0.8943294990845,0.994971991026945
"781","TV84596156","PathWay_7",0.0551728678235572,0.816603823249016
"782","TX76296424","PathWay_23",0.507173820676929,0.994971991026945
"783","TY77354885","PathWay_8",0.344692622599391,0.949566453441849
"784","TY85933956","PathWay_14",0.612752704795076,0.994971991026945
"785","TZ17938618","PathWay_6",0.18458215027791,0.904814462146617
"786","TZ73462628","PathWay_14",0.389534868013218,0.992483654846747
"787","UA12872481","PathWay_23",0.144138223524195,0.850957663237105
"788","UC15753899","PathWay_24",0.547760270144859,0.994971991026945
"789","UC99725323","PathWay_8",0.161177852216852,0.850957663237105
"790","UD85842686","PathWay_17",0.190266897134306,0.911692891966946
"791","UD96296272","PathWay_3",0.889570640435309,0.994971991026945
"792","UE73499175","PathWay_12",0.30020896877102,0.938927909578501
"793","UE86894586","PathWay_11",0.0455840319939687,0.816603823249016
"794","UF16618846","PathWay_19",0.981042383152568,0.994971991026945
"795","UF96675265","PathWay_18",0.537479189081022,0.994971991026945
"796","UG11996293","PathWay_23",0.528961728597154,0.994971991026945
"797","UG46466148","PathWay_9",0.550521555859645,0.994971991026945
"798","UG67453239","PathWay_21",0.812408083720475,0.994971991026945
"799","UG85888441","PathWay_5",0.939945873141654,0.994971991026945
"800","UG97665239","PathWay_1",0.59568230743588,0.994971991026945
"801","UI77296234","PathWay_13",0.499293885295541,0.994971991026945
"802","UI96364388","PathWay_6",0.0236285307194025,0.721236006318113
"803","UJ38289936","PathWay_4",0.932948610002031,0.994971991026945
"804","UJ45612162","PathWay_9",0.961894207782832,0.994971991026945
"805","UJ85875327","PathWay_13",0.470943184848528,0.994971991026945
"806","UK69315871","PathWay_2",0.898388484953617,0.994971991026945
"807","UK91263184","PathWay_20",0.137487703151547,0.850957663237105
"808","UK92568424","PathWay_8",0.866376440892378,0.994971991026945
"809","UM19826424","PathWay_12",0.708104805066764,0.994971991026945
"810","UM21189695","PathWay_25",0.417909417469523,0.994971991026945
"811","UM22967222","PathWay_23",0.905768164761514,0.994971991026945
"812","UM75661787","PathWay_12",0.56937572400072,0.994971991026945
"813","UN53866973","PathWay_20",4.87483689730021e-05,0.00591060449137131
"814","UO26172132","PathWay_16",0.761190778413113,0.994971991026945
"815","UO31154723","PathWay_4",0.87374766256008,0.994971991026945
"816","UP62749663","PathWay_21",0.398978429248392,0.992483654846747
"817","UR34547792","PathWay_5",0.813873982406327,0.994971991026945
"818","UR52773253","PathWay_10",0.558951051914373,0.994971991026945
"819","UT38229127","PathWay_22",0.251359274506933,0.926624239341914
"820","UT76152999","PathWay_23",0.978353056537464,0.994971991026945
"821","UT79733486","PathWay_3",0.253112271352959,0.926624239341914
"822","UT96592965","PathWay_11",0.990662142808954,0.996472089128251
"823","UW21334997","PathWay_11",0.419302766904297,0.994971991026945
"824","UX14495415","PathWay_20",0.0241889627533924,0.721236006318113
"825","UX88232287","PathWay_13",0.662118408224246,0.994971991026945
"826","UY37861598","PathWay_24",0.665394551906556,0.994971991026945
"827","UZ19435316","PathWay_23",0.669373393038568,0.994971991026945
"828","UZ51859558","PathWay_5",0.203973525171409,0.911692891966946
"829","UZ56222232","PathWay_13",0.398305818369075,0.992483654846747
"830","UZ58652724","PathWay_19",0.240152816987382,0.920125735583839
"831","UZ89363636","PathWay_25",0.125495279021925,0.850957663237105
"832","UZ96281432","PathWay_2",0.22528851261201,0.911692891966946
"833","VB99767588","PathWay_20",0.108019479368,0.850957663237105
"834","VC13571891","PathWay_22",0.517331281151308,0.994971991026945
"835","VC69891166","PathWay_6",0.263580150524452,0.929004249771396
"836","VC74752515","PathWay_21",0.703123815429002,0.994971991026945
"837","VC89642595","PathWay_21",0.0684471897080499,0.838198867080866
"838","VD66889396","PathWay_9",0.561152504434619,0.994971991026945
"839","VE22987372","PathWay_1",0.566002221875803,0.994971991026945
"840","VE76186129","PathWay_13",0.903151360917601,0.994971991026945
"841","VG82727145","PathWay_14",0.694289375465327,0.994971991026945
"842","VH23675783","PathWay_15",0.563430081905706,0.994971991026945
"843","VH78455784","PathWay_13",0.892321044165574,0.994971991026945
"844","VJ58839284","PathWay_16",0.438239686781839,0.994971991026945
"845","VK22311554","PathWay_18",0.317417015945384,0.947985434061291
"846","VK34963464","PathWay_4",0.0175171339233261,0.688652970531885
"847","VL25327673","PathWay_1",0.0313729868070114,0.783531067532357
"848","VL72478423","PathWay_1",0.618047499310065,0.994971991026945
"849","VM75479216","PathWay_14",0.904139493813987,0.994971991026945
"850","VP72269574","PathWay_25",0.05295495671843,0.816603823249016
"851","VR29997941","PathWay_9",0.116361603957768,0.850957663237105
"852","VR49327395","PathWay_19",0.477205847379822,0.994971991026945
"853","VR54414873","PathWay_15",0.0917891480600847,0.850957663237105
"854","VR66234413","PathWay_7",0.279929044234691,0.93585771838743
"855","VS46467376","PathWay_15",0.68661473874264,0.994971991026945
"856","VS55677892","PathWay_9",0.654499918331191,0.994971991026945
"857","VS62715888","PathWay_17",0.482575891975463,0.994971991026945
"858","VS69944743","PathWay_3",0.0604152791017104,0.816603823249016
"859","VT76287976","PathWay_17",0.838207794706788,0.994971991026945
"860","VT93796613","PathWay_4",0.40342854765998,0.994971991026945
"861","VT95245961","PathWay_22",0.870512287061804,0.994971991026945
"862","VU75462447","PathWay_1",0.413842838344074,0.994971991026945
"863","VW86621152","PathWay_10",0.0321247737688267,0.783531067532357
"864","VW98291278","PathWay_21",0.928900121632885,0.994971991026945
"865","VX12812396","PathWay_9",0.0845421497050579,0.850957663237105
"866","VX37411187","PathWay_9",0.916993797461,0.994971991026945
